timestamp,sensor_id,temperature,humidity,power_consumption
2025-10-01T00:00:00Z,S01,22.6,60.3,654.0
2025-10-01T00:00:00Z,S02,21.6,55.6,856.0
2025-10-01T00:00:00Z,S03,21.3,51.6,778.0
2025-10-01T03:00:00Z,S01,24.5,53.0,767.0
2025-10-01T03:00:00Z,S02,23.4,53.2,772.0
2025-10-01T03:00:00Z,S03,25.9,50.5,825.0
2025-10-01T06:00:00Z,S01,26.9,49.0,838.0
2025-10-01T06:00:00Z,S02,26.8,48.5,835.0
2025-10-01T06:00:00Z,S03,27.5,49.9,771.0
2025-10-01T09:00:00Z,S01,25.4,60.3,848.0
2025-10-01T09:00:00Z,S02,24.5,59.4,766.0
2025-10-01T09:00:00Z,S03,26.3,50.2,814.0
2025-10-01T12:00:00Z,S01,22.1,59.2,796.0
2025-10-01T12:00:00Z,S02,22.1,56.5,812.0
2025-10-01T12:00:00Z,S03,22.4,58.6,838.0
2025-10-01T15:00:00Z,S01,18.4,69.2,692.0
2025-10-01T15:00:00Z,S02,17.1,61.3,636.0
2025-10-01T15:00:00Z,S03,19.0,71.2,795.0
2025-10-01T18:00:00Z,S01,16.0,60.3,667.0
2025-10-01T18:00:00Z,S02,16.7,67.5,623.0
2025-10-01T18:00:00Z,S03,17.3,66.4,706.0
2025-10-01T21:00:00Z,S01,17.1,64.0,655.0
2025-10-01T21:00:00Z,S02,17.9,66.1,729.0
2025-10-01T21:00:00Z,S03,18.4,55.6,611.0
2025-10-02T00:00:00Z,S01,22.4,52.7,706.0
2025-10-02T00:00:00Z,S02,21.9,55.9,710.0
2025-10-02T00:00:00Z,S03,21.7,48.8,773.0
2025-10-02T03:00:00Z,S01,25.4,46.7,785.0
2025-10-02T03:00:00Z,S02,25.3,50.2,801.0
2025-10-02T03:00:00Z,S03,25.0,49.9,853.0
2025-10-02T06:00:00Z,S01,27.6,50.2,842.0
2025-10-02T06:00:00Z,S02,26.5,43.3,730.0
2025-10-02T06:00:00Z,S03,25.7,56.4,858.0
2025-10-02T09:00:00Z,S01,25.2,56.7,795.0
2025-10-02T09:00:00Z,S02,24.0,48.7,822.0
2025-10-02T09:00:00Z,S03,24.4,55.1,839.0
2025-10-02T12:00:00Z,S01,20.6,60.1,601.0
2025-10-02T12:00:00Z,S02,20.5,62.3,833.0
2025-10-02T12:00:00Z,S03,21.4,66.4,760.0
2025-10-02T15:00:00Z,S01,18.9,67.6,661.0
2025-10-02T15:00:00Z,S02,17.7,64.4,709.0
2025-10-02T15:00:00Z,S03,18.3,66.9,678.0
2025-10-02T18:00:00Z,S01,16.4,63.0,642.0
2025-10-02T18:00:00Z,S02,16.7,61.2,736.0
2025-10-02T18:00:00Z,S03,-10.0,66.7,636.0
2025-10-02T21:00:00Z,S01,18.4,62.4,659.0
2025-10-02T21:00:00Z,S02,17.7,60.5,615.0
2025-10-02T21:00:00Z,S03,18.1,55.6,564.0
2025-10-03T00:00:00Z,S01,21.2,55.7,710.0
2025-10-03T00:00:00Z,S02,22.2,54.6,761.0
2025-10-03T00:00:00Z,S03,22.5,57.4,777.0
2025-10-03T03:00:00Z,S01,26.5,50.1,851.0
2025-10-03T03:00:00Z,S02,,53.6,741.0
2025-10-03T03:00:00Z,S03,26.1,49.2,832.0
2025-10-03T06:00:00Z,S01,26.0,49.4,747.0
2025-10-03T06:00:00Z,S02,25.9,51.5,801.0
2025-10-03T06:00:00Z,S03,26.5,54.0,862.0
2025-10-03T09:00:00Z,S01,24.9,56.3,695.0
