timestamp,sensor_id,temperature,humidity,power_consumption
2025-10-01T00:00:00Z,S01,21.8,51.6,652.0
2025-10-01T00:00:00Z,S02,22.5,58.6,717.0
2025-10-01T00:00:00Z,S03,21.8,54.0,702.0
2025-10-01T03:00:00Z,S01,25.8,51.1,798.0
2025-10-01T03:00:00Z,S02,25.6,49.9,734.0
2025-10-01T03:00:00Z,S03,25.2,52.2,868.0
2025-10-01T06:00:00Z,S01,27.1,46.5,843.0
2025-10-01T06:00:00Z,S02,28.1,47.9,860.0
2025-10-01T06:00:00Z,S03,27.1,52.9,813.0
2025-10-01T09:00:00Z,S01,26.0,53.5,759.0
2025-10-01T09:00:00Z,S02,23.8,54.0,737.0
2025-10-01T09:00:00Z,S03,25.5,58.1,869.0
2025-10-01T12:00:00Z,S01,21.5,59.5,725.0
2025-10-01T12:00:00Z,S02,21.3,62.5,695.0
2025-10-01T12:00:00Z,S03,21.7,59.6,761.0
2025-10-01T15:00:00Z,S01,18.2,68.8,568.0
2025-10-01T15:00:00Z,S02,17.6,64.4,702.0
2025-10-01T15:00:00Z,S03,18.4,66.9,655.0
2025-10-01T18:00:00Z,S01,16.9,67.8,725.0
2025-10-01T18:00:00Z,S02,14.9,66.7,539.0
2025-10-01T18:00:00Z,S03,16.5,62.0,670.0
2025-10-01T21:00:00Z,S01,18.1,61.2,621.0
2025-10-01T21:00:00Z,S02,18.8,62.1,625.0
2025-10-01T21:00:00Z,S03,18.3,58.1,693.0
2025-10-02T00:00:00Z,S01,21.2,49.4,840.0
2025-10-02T00:00:00Z,S02,21.3,57.3,733.0
2025-10-02T00:00:00Z,S03,20.9,51.0,782.0
2025-10-02T03:00:00Z,S01,24.8,49.2,780.0
2025-10-02T03:00:00Z,S02,25.7,55.3,860.0
2025-10-02T03:00:00Z,S03,25.4,46.2,768.0
2025-10-02T06:00:00Z,S01,25.9,48.4,863.0
2025-10-02T06:00:00Z,S02,28.4,54.5,926.0
2025-10-02T06:00:00Z,S03,27.1,54.7,834.0
2025-10-02T09:00:00Z,S01,25.4,58.8,790.0
2025-10-02T09:00:00Z,S02,24.8,52.5,746.0
2025-10-02T09:00:00Z,S03,24.5,58.2,782.0
2025-10-02T12:00:00Z,S01,21.4,66.0,720.0
2025-10-02T12:00:00Z,S02,21.2,58.7,778.0
2025-10-02T12:00:00Z,S03,21.6,65.3,774.0
2025-10-02T15:00:00Z,S01,17.5,69.4,615.0
2025-10-02T15:00:00Z,S02,18.1,65.4,618.0
2025-10-02T15:00:00Z,S03,17.5,65.8,597.0
2025-10-02T18:00:00Z,S01,16.0,62.4,631.0
2025-10-02T18:00:00Z,S02,17.3,63.4,761.0
2025-10-02T18:00:00Z,S03,16.1,67.7,695.0
2025-10-02T21:00:00Z,S01,17.0,50.7,661.0
2025-10-02T21:00:00Z,S02,17.5,56.3,588.0
2025-10-02T21:00:00Z,S03,17.1,54.1,680.0
2025-10-03T00:00:00Z,S01,22.3,48.0,690.0
2025-10-03T00:00:00Z,S02,21.0,52.6,798.0
2025-10-03T00:00:00Z,S03,22.5,57.2,671.0
2025-10-03T03:00:00Z,S01,25.1,55.3,781.0
2025-10-03T03:00:00Z,S02,25.9,48.7,767.0
2025-10-03T03:00:00Z,S03,25.9,50.9,883.0
2025-10-03T06:00:00Z,S01,25.8,49.6,1600.0
2025-10-03T06:00:00Z,S02,26.8,48.6,944.0
2025-10-03T06:00:00Z,S03,27.0,53.2,963.0
2025-10-03T09:00:00Z,S01,25.7,53.1,937.0
2025-10-03T09:00:00Z,S02,23.4,54.6,797.0
2025-10-03T09:00:00Z,S03,26.6,57.1,884.0
2025-10-03T12:00:00Z,S01,21.1,67.6,710.0
2025-10-03T12:00:00Z,S02,20.5,66.0,649.0
2025-10-03T12:00:00Z,S03,21.4,58.4,814.0
2025-10-03T15:00:00Z,S01,16.9,70.1,732.0
2025-10-03T15:00:00Z,S02,19.2,66.4,654.0
2025-10-03T15:00:00Z,S03,20.4,60.4,717.0
2025-10-03T18:00:00Z,S01,17.3,65.1,636.0
2025-10-03T18:00:00Z,S02,16.8,73.7,690.0
2025-10-03T18:00:00Z,S03,16.3,62.5,538.0
2025-10-03T21:00:00Z,S01,17.6,59.2,668.0
2025-10-03T21:00:00Z,S02,17.4,60.8,716.0
2025-10-03T21:00:00Z,S03,18.2,62.2,561.0
2025-10-04T00:00:00Z,S01,21.2,53.7,638.0
2025-10-04T00:00:00Z,S02,21.4,53.1,721.0
2025-10-04T00:00:00Z,S03,21.2,56.6,741.0
2025-10-04T03:00:00Z,S01,25.1,51.1,761.0
2025-10-04T03:00:00Z,S02,25.1,50.3,794.0
2025-10-04T03:00:00Z,S03,25.4,45.5,765.0
2025-10-04T06:00:00Z,S01,27.4,56.6,843.0
2025-10-04T06:00:00Z,S02,27.1,51.9,874.0
2025-10-04T06:00:00Z,S03,27.2,47.5,779.0
2025-10-04T09:00:00Z,S01,25.1,57.2,883.0
2025-10-04T09:00:00Z,S02,24.0,57.3,779.0
2025-10-04T09:00:00Z,S03,25.0,53.2,790.0
2025-10-04T12:00:00Z,S01,20.6,64.4,720.0
2025-10-04T12:00:00Z,S02,20.9,69.1,638.0
2025-10-04T12:00:00Z,S03,22.9,60.6,794.0
2025-10-04T15:00:00Z,S01,18.4,69.8,751.0
2025-10-04T15:00:00Z,S02,18.2,62.7,619.0
2025-10-04T15:00:00Z,S03,18.2,60.9,584.0
2025-10-04T18:00:00Z,S01,16.1,60.9,665.0
2025-10-04T18:00:00Z,S02,16.4,68.0,650.0
2025-10-04T18:00:00Z,S03,16.7,60.0,618.0
2025-10-04T21:00:00Z,S01,19.5,62.9,785.0
2025-10-04T21:00:00Z,S02,18.4,61.0,745.0
2025-10-04T21:00:00Z,S03,17.3,57.4,745.0
