timestamp,sensor_id,temperature,humidity,power_consumption
2025-10-01T00:00:00Z,S01,20.8,52.3,768.0
2025-10-01T00:00:00Z,S02,22.2,55.6,818.0
2025-10-01T00:00:00Z,S03,20.9,54.4,813.0
2025-10-01T03:00:00Z,S01,24.0,49.7,704.0
2025-10-01T03:00:00Z,S02,24.8,54.7,710.0
2025-10-01T03:00:00Z,S03,25.5,52.3,735.0
2025-10-01T06:00:00Z,S01,27.3,51.3,727.0
2025-10-01T06:00:00Z,S02,27.1,55.0,791.0
2025-10-01T06:00:00Z,S03,26.4,47.6,817.0
2025-10-01T09:00:00Z,S01,25.3,57.9,831.0
2025-10-01T09:00:00Z,S02,25.0,55.8,802.0
2025-10-01T09:00:00Z,S03,24.2,58.3,2500.0
2025-10-01T12:00:00Z,S01,,65.6,740.0
2025-10-01T12:00:00Z,S02,21.6,53.5,865.0
2025-10-01T12:00:00Z,S03,20.5,64.7,692.0
2025-10-01T15:00:00Z,S01,18.7,64.6,619.0
2025-10-01T15:00:00Z,S02,18.0,67.5,736.0
2025-10-01T15:00:00Z,S03,16.4,74.8,616.0
2025-10-01T18:00:00Z,S01,18.5,63.4,558.0
2025-10-01T18:00:00Z,S02,16.8,57.3,693.0
2025-10-01T18:00:00Z,S03,16.5,63.7,631.0
2025-10-01T21:00:00Z,S01,16.3,61.8,569.0
2025-10-01T21:00:00Z,S02,19.5,65.4,652.0
2025-10-01T21:00:00Z,S03,17.4,58.6,692.0
2025-10-02T00:00:00Z,S01,20.6,56.3,688.0
2025-10-02T00:00:00Z,S02,22.0,54.8,667.0
2025-10-02T00:00:00Z,S03,19.3,56.9,759.0
2025-10-02T03:00:00Z,S01,24.3,48.8,827.0
2025-10-02T03:00:00Z,S02,23.5,53.8,794.0
2025-10-02T03:00:00Z,S03,24.3,53.2,766.0
2025-10-02T06:00:00Z,S01,25.5,53.7,718.0
2025-10-02T06:00:00Z,S02,26.6,47.8,736.0
2025-10-02T06:00:00Z,S03,25.5,49.1,836.0
2025-10-02T09:00:00Z,S01,23.9,59.2,745.0
2025-10-02T09:00:00Z,S02,25.7,50.3,772.0
2025-10-02T09:00:00Z,S03,26.0,54.3,754.0
2025-10-02T12:00:00Z,S01,21.0,66.4,738.0
2025-10-02T12:00:00Z,S02,22.2,62.7,716.0
2025-10-02T12:00:00Z,S03,19.9,63.7,731.0
2025-10-02T15:00:00Z,S01,16.7,71.9,478.0
2025-10-02T15:00:00Z,S02,17.3,65.6,732.0
2025-10-02T15:00:00Z,S03,16.5,62.8,580.0
2025-10-02T18:00:00Z,S01,16.5,62.0,679.0
2025-10-02T18:00:00Z,S02,17.2,63.3,612.0
2025-10-02T18:00:00Z,S03,17.1,63.6,701.0
2025-10-02T21:00:00Z,S01,,60.3,568.0
2025-10-02T21:00:00Z,S02,18.4,60.5,509.0
2025-10-02T21:00:00Z,S03,18.8,60.6,2500.0
2025-10-03T00:00:00Z,S01,21.6,54.2,729.0
2025-10-03T00:00:00Z,S02,23.3,63.9,773.0
2025-10-03T00:00:00Z,S03,20.6,57.7,692.0
2025-10-03T03:00:00Z,S01,25.2,50.0,788.0
2025-10-03T03:00:00Z,S02,24.2,53.2,717.0
2025-10-03T03:00:00Z,S03,24.3,48.2,633.0
2025-10-03T06:00:00Z,S01,26.7,48.7,866.0
2025-10-03T06:00:00Z,S02,25.8,54.7,791.0
2025-10-03T06:00:00Z,S03,26.7,44.5,776.0
2025-10-03T09:00:00Z,S01,24.5,50.5,793.0
2025-10-03T09:00:00Z,S02,24.5,58.7,760.0
2025-10-03T09:00:00Z,S03,22.9,49.0,814.0
2025-10-03T12:00:00Z,S01,22.9,62.2,590.0
2025-10-03T12:00:00Z,S02,20.8,67.0,683.0
2025-10-03T12:00:00Z,S03,19.7,57.4,716.0
2025-10-03T15:00:00Z,S01,17.9,63.0,595.0
2025-10-03T15:00:00Z,S02,17.0,65.0,677.0
2025-10-03T15:00:00Z,S03,17.5,61.1,657.0
2025-10-03T18:00:00Z,S01,14.7,65.3,594.0
2025-10-03T18:00:00Z,S02,14.0,57.8,484.0
