timestamp,sensor_id,temperature,humidity,power_consumption
2025-10-01T00:00:00Z,S01,21.0,52.1,734.0
2025-10-01T00:00:00Z,S02,20.2,54.7,652.0
2025-10-01T00:00:00Z,S03,21.8,55.6,746.0
2025-10-01T03:00:00Z,S01,25.0,50.4,847.0
2025-10-01T03:00:00Z,S02,-10.0,48.1,734.0
2025-10-01T03:00:00Z,S03,25.1,51.7,775.0
2025-10-01T06:00:00Z,S01,25.8,54.1,750.0
2025-10-01T06:00:00Z,S02,24.5,50.0,784.0
2025-10-01T06:00:00Z,S03,27.6,46.9,2500.0
2025-10-01T09:00:00Z,S01,24.3,50.5,755.0
2025-10-01T09:00:00Z,S02,25.5,54.9,790.0
2025-10-01T09:00:00Z,S03,24.0,56.3,756.0
2025-10-01T12:00:00Z,S01,21.1,57.2,572.0
2025-10-01T12:00:00Z,S02,21.0,59.3,610.0
2025-10-01T12:00:00Z,S03,20.0,65.4,678.0
2025-10-01T15:00:00Z,S01,16.0,58.5,616.0
2025-10-01T15:00:00Z,S02,16.6,67.4,682.0
2025-10-01T15:00:00Z,S03,16.7,68.4,633.0
2025-10-01T18:00:00Z,S01,16.5,65.1,544.0
2025-10-01T18:00:00Z,S02,15.6,65.9,591.0
2025-10-01T18:00:00Z,S03,16.6,64.7,751.0
2025-10-01T21:00:00Z,S01,17.5,56.3,640.0
2025-10-01T21:00:00Z,S02,16.7,59.9,550.0
2025-10-01T21:00:00Z,S03,17.9,58.6,611.0
2025-10-02T00:00:00Z,S01,21.1,52.8,598.0
2025-10-02T00:00:00Z,S02,21.8,52.7,779.0
2025-10-02T00:00:00Z,S03,21.2,52.0,726.0
2025-10-02T03:00:00Z,S01,25.4,52.6,801.0
2025-10-02T03:00:00Z,S02,25.2,53.1,807.0
2025-10-02T03:00:00Z,S03,23.7,52.0,811.0
2025-10-02T06:00:00Z,S01,24.5,48.7,815.0
2025-10-02T06:00:00Z,S02,24.7,50.2,685.0
2025-10-02T06:00:00Z,S03,26.7,51.7,806.0
2025-10-02T09:00:00Z,S01,23.0,56.6,680.0
2025-10-02T09:00:00Z,S02,24.3,54.7,860.0
2025-10-02T09:00:00Z,S03,23.6,58.0,886.0
2025-10-02T12:00:00Z,S01,21.3,60.8,627.0
2025-10-02T12:00:00Z,S02,20.4,62.2,722.0
2025-10-02T12:00:00Z,S03,22.0,62.3,693.0
2025-10-02T15:00:00Z,S01,17.5,68.0,498.0
2025-10-02T15:00:00Z,S02,18.6,71.6,650.0
2025-10-02T15:00:00Z,S03,19.8,68.5,696.0
2025-10-02T18:00:00Z,S01,16.2,66.7,588.0
2025-10-02T18:00:00Z,S02,15.0,60.3,681.0
2025-10-02T18:00:00Z,S03,16.4,65.4,567.0
2025-10-02T21:00:00Z,S01,17.2,57.8,586.0
2025-10-02T21:00:00Z,S02,18.8,62.9,664.0
2025-10-02T21:00:00Z,S03,18.0,63.0,623.0
