timestamp,sensor_id,temperature,humidity,power_consumption
2025-10-01T00:00:00Z,S01,20.6,56.8,670.0
2025-10-01T00:00:00Z,S02,19.5,50.8,647.0
2025-10-01T00:00:00Z,S03,19.6,55.8,680.0
2025-10-01T03:00:00Z,S01,23.0,52.2,647.0
2025-10-01T03:00:00Z,S02,24.0,47.8,793.0
2025-10-01T03:00:00Z,S03,23.8,44.2,697.0
2025-10-01T06:00:00Z,S01,25.9,48.7,717.0
2025-10-01T06:00:00Z,S02,25.5,58.4,740.0
2025-10-01T06:00:00Z,S03,23.9,54.2,781.0
2025-10-01T09:00:00Z,S01,24.6,56.6,692.0
2025-10-01T09:00:00Z,S02,24.9,52.9,764.0
2025-10-01T09:00:00Z,S03,22.7,57.3,733.0
2025-10-01T12:00:00Z,S01,18.8,62.2,538.0
2025-10-01T12:00:00Z,S02,21.0,64.8,531.0
2025-10-01T12:00:00Z,S03,22.0,57.9,786.0
2025-10-01T15:00:00Z,S01,15.7,66.4,585.0
2025-10-01T15:00:00Z,S02,17.1,62.5,580.0
2025-10-01T15:00:00Z,S03,15.8,64.0,608.0
2025-10-01T18:00:00Z,S01,15.4,68.1,522.0
2025-10-01T18:00:00Z,S02,,68.3,522.0
2025-10-01T18:00:00Z,S03,14.4,65.9,446.0
2025-10-01T21:00:00Z,S01,16.5,61.0,570.0
2025-10-01T21:00:00Z,S02,15.8,61.6,488.0
2025-10-01T21:00:00Z,S03,18.3,60.4,605.0
2025-10-02T00:00:00Z,S01,20.3,56.5,666.0
2025-10-02T00:00:00Z,S02,19.8,53.6,580.0
2025-10-02T00:00:00Z,S03,22.6,53.1,617.0
2025-10-02T03:00:00Z,S01,23.2,50.6,716.0
2025-10-02T03:00:00Z,S02,23.1,50.2,672.0
2025-10-02T03:00:00Z,S03,22.9,50.0,662.0
2025-10-02T06:00:00Z,S01,26.0,52.0,780.0
2025-10-02T06:00:00Z,S02,25.0,48.7,781.0
2025-10-02T06:00:00Z,S03,25.0,50.1,821.0
2025-10-02T09:00:00Z,S01,24.5,58.0,707.0
2025-10-02T09:00:00Z,S02,22.8,57.3,606.0
2025-10-02T09:00:00Z,S03,24.1,56.3,753.0
2025-10-02T12:00:00Z,S01,20.4,56.7,613.0
2025-10-02T12:00:00Z,S02,20.8,60.2,653.0
2025-10-02T12:00:00Z,S03,21.7,67.0,629.0
2025-10-02T15:00:00Z,S01,17.7,64.6,586.0
2025-10-02T15:00:00Z,S02,16.6,61.4,546.0
2025-10-02T15:00:00Z,S03,16.0,56.7,507.0
2025-10-02T18:00:00Z,S01,15.7,63.4,453.0
2025-10-02T18:00:00Z,S02,14.1,60.5,511.0
2025-10-02T18:00:00Z,S03,15.1,64.2,554.0
2025-10-02T21:00:00Z,S01,16.1,58.0,475.0
2025-10-02T21:00:00Z,S02,16.0,60.9,624.0
2025-10-02T21:00:00Z,S03,17.4,60.9,520.0
2025-10-03T00:00:00Z,S01,20.6,53.2,564.0
2025-10-03T00:00:00Z,S02,20.6,59.7,679.0
2025-10-03T00:00:00Z,S03,20.7,55.2,2500.0
2025-10-03T03:00:00Z,S01,23.1,55.6,628.0
2025-10-03T03:00:00Z,S02,24.5,50.9,798.0
2025-10-03T03:00:00Z,S03,23.6,49.0,723.0
2025-10-03T06:00:00Z,S01,26.0,47.9,764.0
2025-10-03T06:00:00Z,S02,26.9,50.6,751.0
2025-10-03T06:00:00Z,S03,25.2,44.8,803.0
2025-10-03T09:00:00Z,S01,23.8,59.1,646.0
2025-10-03T09:00:00Z,S02,26.2,56.7,706.0
2025-10-03T09:00:00Z,S03,22.8,56.9,726.0
2025-10-03T12:00:00Z,S01,20.2,55.9,612.0
2025-10-03T12:00:00Z,S02,20.7,66.4,634.0
2025-10-03T12:00:00Z,S03,20.1,67.9,505.0
2025-10-03T15:00:00Z,S01,16.2,64.5,642.0
2025-10-03T15:00:00Z,S02,16.0,66.4,579.0
2025-10-03T15:00:00Z,S03,16.6,60.3,597.0
2025-10-03T18:00:00Z,S01,16.3,65.6,544.0
2025-10-03T18:00:00Z,S02,14.0,63.6,539.0
2025-10-03T18:00:00Z,S03,15.5,68.0,564.0
2025-10-03T21:00:00Z,S01,16.7,62.3,616.0
2025-10-03T21:00:00Z,S02,17.0,64.1,517.0
2025-10-03T21:00:00Z,S03,16.3,59.1,599.0
2025-10-04T00:00:00Z,S01,20.0,56.7,576.0
2025-10-04T00:00:00Z,S02,19.7,55.7,636.0
2025-10-04T00:00:00Z,S03,20.7,53.9,750.0
2025-10-04T03:00:00Z,S01,23.6,53.1,684.0
2025-10-04T03:00:00Z,S02,23.5,55.7,713.0
2025-10-04T03:00:00Z,S03,24.7,46.6,600.0
2025-10-04T06:00:00Z,S01,25.8,49.8,679.0
2025-10-04T06:00:00Z,S02,24.8,51.6,874.0
2025-10-04T06:00:00Z,S03,25.4,49.8,703.0
2025-10-04T09:00:00Z,S01,24.2,54.1,686.0
2025-10-04T09:00:00Z,S02,23.7,51.5,816.0
2025-10-04T09:00:00Z,S03,24.1,60.3,750.0
